vto_short,vto_label,tok1,tok2,uuid,family,genus,specificepithet,lat,lon,char_sesamoid_bone_of_manus,char_carpal_bone,char_metacarpal_bone,char_humerus,char_ulna,char_radius_bone,char_centrale_fore,char_ulnare,char_phalanx_of_manus,char_intermedium,char_radiale,char_pelvic_fin,char_pectoral_fin,char_pelvic_sucking_disc
VTO:0039110,Pimephales notatus,pimephales,notatus,2b1e6b58-411a-4081-ad0c-da711e426724,cyprinidae,pimephales,notatus,37.042,-94.64300000000001,,,,,,,,,,,,1,1,?
VTO:0052741,Cottidae,cottidae,,2b1f1534-1d4f-415a-9110-de7ed415fe6d,cottidae,artediellus,scaber,70.353333,-147.775,,,,,,,,,,,,0 and 1,1,0
VTO:0054207,Poeciliidae,poeciliidae,,2b21d4c2-f55e-48d1-8c7b-8d2263c2cc1c,poeciliidae,brachyrhaphis,parismina,10.4458333,-84.0125,,,,,,,,,,,,?,1,?
VTO:0043259,Carangidae,carangidae,,2b22463f-b42d-41a1-a133-addd3d6cefd9,carangidae,,,30.4175,-87.39555,,,,,,,,,,,,0 and 1,1,0
VTO:0057324,Myctophidae,myctophidae,,2b225296-9eeb-4823-b986-b8d275311709,myctophidae,diaphus,problematicus,10.0583333333,-49.625,,,,,,,,,,,,1,?,?
VTO:0049110,Labridae,labridae,,2b24b9f9-dbc5-4507-a305-2e3baddc4eac,labridae,tautoga,onitis,40.963348,-72.470903,,,,,,,,,,,,0 and 1,1,0
VTO:0036719,Mochokidae,mochokidae,,2b261858-98a0-43cc-8ac6-3ec6e20c40c6,mochokidae,chiloglanis,,10.15714,-10.75133,,,,,,,,,,,,?,1,?
VTO:0041993,Diodon holocanthus,diodon,holocanthus,2b26b28a-b99d-400f-a581-62fb7070bf61,diodontidae,diodon,holocanthus,24.4027778,-110.3652778,,,,,,,,,,,,0,?,0
VTO:0041983,Diodontidae,diodontidae,,2b26b28a-b99d-400f-a581-62fb7070bf61,diodontidae,diodon,holocanthus,24.4027778,-110.3652778,,,,,,,,,,,,0,1,0
VTO:0049110,Labridae,labridae,,2b274a07-effe-4660-9d65-2042f6fd4e8c,labridae,chloricthys,lucasanus,18.758452,-110.999291,,,,,,,,,,,,0 and 1,1,0
VTO:0043786,Ammodytidae,ammodytidae,,2b28fd68-2fc4-4a88-ace8-638e02c49446,ammodytidae,ammodytes,hexapterus,56.8180556,-156.0683333,,,,,,,,,,,,0 and 1,1,0
VTO:0040370,Notropis hudsonius,notropis,hudsonius,2b29ea5b-2e77-4aec-a34c-e4f264e2aba9,cyprinidae,notropis,hudsonius,42.6969,-71.2235,,,,,,,,,,,,1,1,?
VTO:0034556,Clupeidae,clupeidae,,2b2a0c90-dbe8-4f08-a8e6-02a15d7a7254,clupeidae,jenkinsia,lamprotaenia,18.3180169444,-64.78488305,,,,,,,,,,,,0 and 1,1,0
VTO:0040253,Cyprinella spiloptera,cyprinella,spiloptera,2b2aa541-28a1-4d0f-9835-4f5462ec5b07,cyprinidae,cyprinella,spiloptera,41.2873,-87.1124,,,,,,,,,,,,1,1,?
VTO:0007371,Anaxyrus quercicus,anaxyrus,quercicus,2b2b2ad2-0b7c-4384-8dbe-02dee0575a7e,bufonidae,anaxyrus,quercicus,30.8847,-83.2804,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0042511,Zoarcidae,zoarcidae,,2b2be01f-8aeb-41b1-a930-0e15d29967dc,zoarcidae,lycodes,raridens,71.81061,-153.9211,,,,,,,,,,,,0 and 1,1,0
VTO:0034556,Clupeidae,clupeidae,,2b2c5428-cf94-427d-8923-865520964007,clupeidae,opisthonema,oglinum,29.5166666667,-92.66666666,,,,,,,,,,,,0 and 1,1,0
VTO:0034620,Opisthonema oglinum,opisthonema,oglinum,2b2c5428-cf94-427d-8923-865520964007,clupeidae,opisthonema,oglinum,29.5166666667,-92.66666666,,,,,,,,,,,,1,?,?
VTO:0034189,Serrivomeridae,serrivomeridae,,2b2c7621-7af1-4dcd-92df-74d8c7d7b9f0,serrivomeridae,serrivomer,lanceolatoides,23.0416666667,-47.6583333333,,,,,,,,,,,,0,1,0
VTO:0056956,Aphredoderus sayanus,aphredoderus,sayanus,2b2ce3c4-c292-4fd9-ba8b-f449aa692dde,aphredoderidae,aphredoderus,sayanus,29.7027777778,-81.99722222,,,,,,,,,,,,1,?,?
VTO:0002646,Scaphiopus couchii,scaphiopus,couchii,2b2cf05b-7f1d-485f-adf4-3340f4077f63,scaphiopodidae,scaphiopus,couchii,31.944713999999998,-108.840377,?,1,?,1,?,?,?,1,1,?,?,,,
VTO:0040343,Notropis texanus,notropis,texanus,2b2d0fa0-0a49-4778-8ea4-8abc41d08650,cyprinidae,notropis,texanus,32.40028,-85.20111,,,,,,,,,,,,1,1,?
VTO:0002475,Xenopus laevis,xenopus,laevis,2b2d13d2-4ab3-43d4-a05b-7410f591570c,pipidae,xenopus,laevis,33.47924,-116.99392,?,1,?,1,?,?,?,1,1,?,?,,,
VTO:0002416,Pipidae,pipidae,,2b2d13d2-4ab3-43d4-a05b-7410f591570c,pipidae,xenopus,laevis,33.47924,-116.99392,?,?,?,1,1,1,?,?,?,?,?,,,
VTO:0039738,Lythrurus umbratilis,lythrurus,umbratilis,2b2dfd14-3fd6-47e1-aa39-f752f16cda0f,cyprinidae,lythrurus,umbratilis,30.35278,-94.24111,,,,,,,,,,,,1,1,?
VTO:0054207,Poeciliidae,poeciliidae,,2b2f59bf-b4f9-48d3-b1ed-0dae2f6d82bd,poeciliidae,gambusia,affinis,31.4472222,-81.6936111,,,,,,,,,,,,?,1,?
VTO:0053690,Syngnathidae,syngnathidae,,2b301b09-01f4-4c26-bc4f-3155a1a9e876,syngnathidae,syngnathus,floridae,29.914788,-84.441127,,,,,,,,,,,,0,?,0
VTO:0038704,Nocomis micropogon,nocomis,micropogon,2b30afd1-f137-41da-8d43-8fecf55f7140,cyprinidae,nocomis,micropogon,36.92722,-81.67278,,,,,,,,,,,,1,1,?
VTO:0057558,Synodontidae,synodontidae,,2b313335-d882-4bb6-ba64-30c01194a61e,synodontidae,saurida,tumbil,24.8666667,67.05,,,,,,,,,,,,1,?,?
VTO:0057597,Saurida tumbil,saurida,tumbil,2b313335-d882-4bb6-ba64-30c01194a61e,synodontidae,saurida,tumbil,24.8666667,67.05,,,,,,,,,,,,?,1,?
VTO:0057869,Stomiidae,stomiidae,,2b31a0bf-df6b-4ab4-ad23-a4f2378eef39,stomiidae,chauliodus,macouni,45.3291532,-124.5781138,,,,,,,,,,,,1,0 and 1,?
VTO:0043665,Nototheniidae,nototheniidae,,2b32acd7-fe19-4899-ac17-75c4b17c7889,nototheniidae,patagonotothen,tessellata,-50.992858,-74.215386,,,,,,,,,,,,?,1,?
VTO:0042075,Balistidae,balistidae,,2b330254-0472-47f4-a666-e210304438a3,balistidae,xanthichthys,ringens,28.475,-70.325,,,,,,,,,,,,0 and 1,1,0
VTO:0009582,Pteronotus parnellii,pteronotus,parnellii,2b331f47-0c4b-4732-bc61-7eb8e120393f,mormoopidae,pteronotus,parnellii,8.51667,-80.36667,1,1,1,1,1,1,?,?,?,?,?,,,
VTO:0039738,Lythrurus umbratilis,lythrurus,umbratilis,2b336f1b-374a-4744-ad63-95a7831e9c20,cyprinidae,lythrurus,umbratilis,37.7341,-90.5979,,,,,,,,,,,,1,1,?
VTO:0041433,Hypentelium etowanum,hypentelium,etowanum,2b338a0c-cff2-4950-82b8-d391923972ab,catostomidae,hypentelium,etowanum,34.43366,-84.451457,,,,,,,,,,,,1,?,?
VTO:0057499,Paralepididae,paralepididae,,2b340775-d277-4ef2-9bc6-e217c2e48c01,paralepididae,lestidiops,ringens,28.1358333,-117.5191667,,,,,,,,,,,,1,1,?
VTO:0039110,Pimephales notatus,pimephales,notatus,2b34b0e0-d323-4c9d-840e-a9f66d12d5ab,cyprinidae,pimephales,notatus,40.9116,-85.2807,,,,,,,,,,,,1,1,?
VTO:0042683,Blenniidae,blenniidae,,2b35152a-84fd-48ef-b3d8-8c3461ea2a31,blenniidae,chasmodes,saburrae,25.2975,-81.00833333,,,,,,,,,,,,0 and 1,1,0
VTO:0001480,Sirenidae,sirenidae,,2b35e178-9b5d-40c8-acf8-7d95598f70b1,sirenidae,siren,intermedia,26.942063,-80.189195,?,?,?,1,1,1,?,?,?,?,?,,,
VTO:0041393,Moxostoma duquesnii,moxostoma,duquesnii,2b3666b9-b6cf-4a34-90e2-6c52c2917f14,catostomidae,moxostoma,duquesnii,34.380819,-84.427028,,,,,,,,,,,,1,?,?
VTO:0036216,Ictaluridae,ictaluridae,,2b3752b7-ea0b-45e5-9f44-45288a167c4d,ictaluridae,pylodictis,olivaris,32.9363889,-88.1972222,,,,,,,,,,,,?,1,?
VTO:0036282,Pylodictis olivaris,pylodictis,olivaris,2b3752b7-ea0b-45e5-9f44-45288a167c4d,ictaluridae,pylodictis,olivaris,32.9363889,-88.1972222,,,,,,,,,,,,1,1,?
VTO:0054207,Poeciliidae,poeciliidae,,2b38b099-cf59-45cc-a1f3-67396273dd5b,poeciliidae,gambusia,affinis,39.9089,-80.7391,,,,,,,,,,,,?,1,?
VTO:0040382,Notropis atherinoides,notropis,atherinoides,2b39eacb-230d-403a-bc19-d58aab4689b3,cyprinidae,notropis,atherinoides,30.79694,-89.8175,,,,,,,,,,,,1,1,?
VTO:0040369,Notropis photogenis,notropis,photogenis,2b3a852d-8dc0-4bbc-8097-cfa581e15a6a,cyprinidae,notropis,photogenis,40.8424,-83.3044,,,,,,,,,,,,1,1,?
VTO:0043313,Seriola dumerili,seriola,dumerili,2b3aac32-2d81-404d-a853-defde674efeb,carangidae,seriola,dumerili,27.5,-96.74167,,,,,,,,,,,,1,1,?
VTO:0043259,Carangidae,carangidae,,2b3aac32-2d81-404d-a853-defde674efeb,carangidae,seriola,dumerili,27.5,-96.74167,,,,,,,,,,,,0 and 1,1,0
VTO:0002635,Spea multiplicata,spea,multiplicata,2b3d5435-2446-438a-9111-7ae89b16bad1,scaphiopodidae,spea,multiplicata,22.41033521700661,-102.87019142633665,?,1,?,1,?,?,?,1,?,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,2b3d88f1-54f5-4538-ab99-e42d72384b06,myctophidae,stenobrachius,leucopsarus,59.7525,-149.3855556,,,,,,,,,,,,1,?,?
VTO:0057324,Myctophidae,myctophidae,,2b3dc3d5-49ee-40d5-aa51-f1b2a6c9213a,myctophidae,diaphus,mollis,25.5833333333,-79.86666666,,,,,,,,,,,,1,?,?
VTO:0040363,Notropis baileyi,notropis,baileyi,2b3ee01a-2395-4ec8-a1a8-379397d759f1,cyprinidae,notropis,baileyi,31.663301,-87.638313,,,,,,,,,,,,1,1,?
VTO:0054160,Fundulidae,fundulidae,,2b4041f8-f457-446b-9a60-0f98e2aec64e,fundulidae,fundulus,olivaceus,32.5827778,-86.2383333,,,,,,,,,,,,?,1,?
VTO:0057324,Myctophidae,myctophidae,,2b434570-22cf-4efa-95a2-6a6ef291be11,myctophidae,lampichthys,procerus,-33.775,-75.2916666667,,,,,,,,,,,,1,?,?
VTO:0042308,Acanthuridae,acanthuridae,,2b47f6ad-40e5-4ff2-ae60-a3a7c541d084,acanthuridae,teuthis,virgatus,11.980556,102.3,,,,,,,,,,,,1,1,?
VTO:0008705,Talpa europaea,talpa,europaea,2b488194-76a9-4fa0-b6a8-74f6110934df,talpidae,talpa,europaea,45.8667,9.8333,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0052741,Cottidae,cottidae,,2b4a4ab1-30fc-4134-b084-b2f4fecee1d2,cottidae,clinocottus,analis,33.712036,-118.31795,,,,,,,,,,,,0 and 1,1,0
VTO:0033069,Alligator mississippiensis,alligator,mississippiensis,2b4ab98d-8d98-4a2e-b7d3-07fd9b5bfe93,alligatoridae,alligator,mississippiensis,26.706982,-81.57005500000001,?,1,1,1,1,1,0,1,1,?,?,,,
VTO:0055812,Paralichthyidae,paralichthyidae,,2b4b7df6-ec46-4bae-8c78-bfbdd2081f96,paralichthyidae,syacium,papillosum,30.1456166667,-87.66201666,,,,,,,,,,,,?,1,?
VTO:0007379,Anaxyrus exsul,anaxyrus,exsul,2b4cf752-9ae6-4809-bf9f-4b6fb2ac5f14,bufonidae,anaxyrus,exsul,37.3716666667,-117.9841666667,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007309,Bufo bufo,bufo,bufo,2b4d140c-0b29-4ad9-adfc-8d8d624f698a,bufonidae,bufo,bufo,27.010281085257905,-101.86036515762339,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0039110,Pimephales notatus,pimephales,notatus,2b4dfca2-ee4b-4d28-a0b9-eb046c2203d3,cyprinidae,pimephales,notatus,41.4016,-83.489,,,,,,,,,,,,1,1,?
VTO:0036216,Ictaluridae,ictaluridae,,2b4eec0d-6798-4f84-892f-d332e04ff6d9,ictaluridae,ictalurus,punctatus,33.289581,-92.00326,,,,,,,,,,,,?,1,?
VTO:0036225,Ictalurus punctatus,ictalurus,punctatus,2b4eec0d-6798-4f84-892f-d332e04ff6d9,ictaluridae,ictalurus,punctatus,33.289581,-92.00326,,,,,,,,,,,,1,1,?
VTO:0055884,Achiridae,achiridae,,2b4f0725-757d-424b-94f8-81cf917c5239,achiridae,achirus,lineatus,27.402333,-80.266801,,,,,,,,,,,,1,?,?
VTO:0052519,Liparidae,liparidae,,2b4f8228-55a0-4c46-82cd-85ecd5c8db1c,liparidae,liparis,tunicatus,63.7737,-164.5018,,,,,,,,,,,,0 and 1,1,0
VTO:0036216,Ictaluridae,ictaluridae,,2b4fb3d2-ad19-4d3a-b396-60203667d0dd,ictaluridae,ameiurus,natalis,39.4448,-82.9028,,,,,,,,,,,,?,1,?
VTO:0036274,Ameiurus natalis,ameiurus,natalis,2b4fb3d2-ad19-4d3a-b396-60203667d0dd,ictaluridae,ameiurus,natalis,39.4448,-82.9028,,,,,,,,,,,,1,1,?
VTO:0002647,Scaphiopus holbrookii,scaphiopus,holbrookii,2b51023f-4a38-4af2-b5e1-ceb3d6a9df22,scaphiopodidae,scaphiopus,holbrookii,29.683688999999998,-81.996608,?,1,?,1,?,?,?,1,?,?,?,,,
VTO:0034113,Chlopsidae,chlopsidae,,2b5335de-60d0-4311-988b-a9daa8a62507,chlopsidae,kaupichthys,hyoproroides,19.312744,-81.388484,,,,,,,,,,,,0,?,0
VTO:0043786,Ammodytidae,ammodytidae,,2b54bd95-45ee-4d9a-96b5-a9887b95beed,ammodytidae,ammodytes,hexapterus,57.7011111,-154.7166667,,,,,,,,,,,,0 and 1,1,0
VTO:0040540,Phenacobius mirabilis,phenacobius,mirabilis,2b55c3f6-a254-4c3a-913f-cc2028907661,cyprinidae,phenacobius,mirabilis,37.2055556,-99.41277780000001,,,,,,,,,,,,1,1,?
VTO:0040360,Notropis volucellus,notropis,volucellus,2b562454-ded9-4839-b943-ad69c7546c55,cyprinidae,notropis,volucellus,40.8424,-83.3044,,,,,,,,,,,,1,1,?
VTO:0056803,Macrouridae,macrouridae,,2b57472b-7b1e-4283-989d-8aa22f1e25da,macrouridae,nezumia,aequalis,12.8,-70.166667,,,,,,,,,,,,0 and 1,?,0
VTO:0057869,Stomiidae,stomiidae,,2b591f47-b2c3-4903-b0eb-03c9fdf47c5c,stomiidae,chauliodus,,31.9283333333,-64.4066666667,,,,,,,,,,,,1,0 and 1,?
VTO:0049110,Labridae,labridae,,2b5a659c-091d-4b76-8702-5650f08e706b,labridae,thalassoma,,7.218056,134.446389,,,,,,,,,,,,0 and 1,1,0
VTO:0054160,Fundulidae,fundulidae,,2b5ae074-38da-43c3-87c4-b1a80ee0eabb,fundulidae,lucania,parva,41.5771864,-70.5736398,,,,,,,,,,,,?,1,?
VTO:0041391,Moxostoma erythrurum,moxostoma,erythrurum,2b5d142d-cc1e-4e3b-a4b9-65cc845f25ac,catostomidae,moxostoma,erythrurum,33.7305556,-87.5158333,,,,,,,,,,,,1,?,?
VTO:0002475,Xenopus laevis,xenopus,laevis,2b5d1d9c-c72d-40c8-a5e5-52cc7ce0bba1,pipidae,xenopus,laevis,33.49586,-116.97673,?,1,?,1,?,?,?,1,1,?,?,,,
VTO:0002416,Pipidae,pipidae,,2b5d1d9c-c72d-40c8-a5e5-52cc7ce0bba1,pipidae,xenopus,laevis,33.49586,-116.97673,?,?,?,1,1,1,?,?,?,?,?,,,
VTO:0034009,Muraenidae,muraenidae,,2b5e697b-bb32-488e-af84-3282315caef4,muraenidae,gymnothorax,moringa,26.7083333333,-79.3583333333,,,,,,,,,,,,0,0,0
VTO:0008116,Dasypus novemcinctus,dasypus,novemcinctus,2b5f3a7a-806d-4487-b468-dce51380dedf,dasypodidae,dasypus,novemcinctus,29.8453693,-99.7613373,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,2b61f87b-6710-4962-8ee3-f4546c06b1b0,myctophidae,stenobrachius,leucopsarus,58.4858333,-145.2672222,,,,,,,,,,,,1,?,?
VTO:0034556,Clupeidae,clupeidae,,2b630d18-e664-42b6-98e4-03d29b133fc2,clupeidae,sardinella,aurita,33.904992,35.54034,,,,,,,,,,,,0 and 1,1,0
VTO:0034689,Brevoortia smithi,brevoortia,smithi,2b63171f-151c-454c-a25c-173fc4b32f54,clupeidae,brevoortia,smithi,28.7083333333,-80.70833333,,,,,,,,,,,,1,?,?
VTO:0034556,Clupeidae,clupeidae,,2b63171f-151c-454c-a25c-173fc4b32f54,clupeidae,brevoortia,smithi,28.7083333333,-80.70833333,,,,,,,,,,,,0 and 1,1,0
VTO:0057525,Scopelarchidae,scopelarchidae,,2b64cdbd-2914-4ee2-ad7a-23ca90599e12,scopelarchidae,,,10.4083333,-86.32,,,,,,,,,,,,1,1,?
VTO:0044957,Lepomis marginatus,lepomis,marginatus,2b658298-007e-47a2-a1d0-403c7016e2f1,centrarchidae,lepomis,marginatus,31.79918,-87.987352,,,,,,,,,,,,1,?,?
VTO:0058401,Osmeridae,osmeridae,,2b66b854-5be6-4398-8e2a-84ccc1c40712,osmeridae,mallotus,villosus,57.6683333,-152.3358333,,,,,,,,,,,,?,1,?
VTO:0043259,Carangidae,carangidae,,2b66cd2d-3c58-4980-b1f3-0486f7fbab63,carangidae,caranx,,38.5416666667,-66.525,,,,,,,,,,,,0 and 1,1,0
VTO:0057954,Stomias boa,stomias,boa,2b66edaa-9512-4066-82ab-ae4bbd780f56,stomiidae,stomias,boa,39.8916666667,-70.9083333333,,,,,,,,,,,,1,1,?
VTO:0057869,Stomiidae,stomiidae,,2b66edaa-9512-4066-82ab-ae4bbd780f56,stomiidae,stomias,boa,39.8916666667,-70.9083333333,,,,,,,,,,,,1,0 and 1,?
VTO:0044922,Morone americana,morone,americana,2b686c49-128f-45b6-a468-2b7bc72d8bfa,moronidae,morone,americana,40.8424,-83.3044,,,,,,,,,,,,1,1,?
VTO:0055812,Paralichthyidae,paralichthyidae,,2b695f69-50b9-48a5-8437-cdd38c2bb64b,paralichthyidae,citharichthys,sordidus,33.319919,-117.499779,,,,,,,,,,,,?,1,?
VTO:0049110,Labridae,labridae,,2b6a38a2-4e61-434e-97da-8cb95e6eceef,labridae,tautogolabrus,adspersus,42.419841,-70.9071832,,,,,,,,,,,,0 and 1,1,0
VTO:0007309,Bufo bufo,bufo,bufo,2b6a57e6-a6c6-4bd2-b332-9289480da2b1,bufonidae,bufo,bufo,37.743454,-119.585364,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,2b701eb3-768b-45a1-b542-46f2617e48a9,myctophidae,stenobrachius,leucopsarus,58.8016667,-153.1333333,,,,,,,,,,,,1,?,?
VTO:0034250,Ophichthidae,ophichthidae,,2b706a39-808c-45e1-b786-e84e4d84391d,ophichthidae,ophichthus,,21.3083333333,-17.6916666667,,,,,,,,,,,,0,?,0
VTO:0039110,Pimephales notatus,pimephales,notatus,2b70ccd7-3e22-46dc-a099-19ecc3a5f58f,cyprinidae,pimephales,notatus,41.3011,-82.6096,,,,,,,,,,,,1,1,?
VTO:0040266,Cyprinella venusta,cyprinella,venusta,2b70ea7f-74fd-43ab-acd0-cde8b9c20403,cyprinidae,cyprinella,venusta,30.1793,-85.13736666,,,,,,,,,,,,1,1,?
VTO:0007439,Rhinella marina,rhinella,marina,2b711a92-b0f4-4f0f-8085-be7502df31ce,bufonidae,rhinella,marina,-0.95,-80.73333,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0057869,Stomiidae,stomiidae,,2b71685c-d557-4d08-9994-a345a0c6088c,stomiidae,astronesthes,niger,-0.1566667,128.5533333,,,,,,,,,,,,1,0 and 1,?
VTO:0036719,Mochokidae,mochokidae,,2b71fe72-3f6c-4a6c-8a7d-fd26bf04cd19,mochokidae,chiloglanis,benuensis,-6.5317611111,37.213780555,,,,,,,,,,,,?,1,?
VTO:0054160,Fundulidae,fundulidae,,2b726712-d6ac-4c6e-b9fb-a5bbd7c4a00a,fundulidae,fundulus,olivaceus,32.6641667,-87.24,,,,,,,,,,,,?,1,?
VTO:0052741,Cottidae,cottidae,,2b7377f9-275c-404a-b8fc-322a72f69a19,cottidae,leptocottus,armatus,38.221757,-122.922092,,,,,,,,,,,,0 and 1,1,0
VTO:0002638,Spea intermontana,spea,intermontana,2b748bbc-d54f-4eba-8356-b1a300fd7fde,scaphiopodidae,spea,intermontana,40.99204,-109.5982,?,1,?,1,?,?,?,1,?,?,?,,,
VTO:0043821,Uranoscopidae,uranoscopidae,,2b74bf5f-79a3-4c51-9db2-e3f3197cc52c,uranoscopidae,astroscopus,y-graecum,28.89361,-95.34861,,,,,,,,,,,,?,1,?
VTO:0052741,Cottidae,cottidae,,2b75ec7f-9595-47d3-97af-e189262e73a4,cottidae,cottus,rhotheus,44.55526,-123.270447,,,,,,,,,,,,0 and 1,1,0
VTO:0002645,Scaphiopus hurterii,scaphiopus,hurterii,2b76643a-bc4f-4236-9cff-46b236f927a4,scaphiopodidae,scaphiopus,hurterii,35.24666977,-97.32330322000001,?,1,?,1,?,?,?,1,?,?,?,,,
VTO:0038779,Richardsonius balteatus,richardsonius,balteatus,2b773a2a-0d5f-4bdc-96bc-dd535eb982af,cyprinidae,richardsonius,balteatus,45.461326,-120.710442,,,,,,,,,,,,1,1,?
VTO:0057324,Myctophidae,myctophidae,,2b799f2b-4718-4964-bb92-65265864d0d1,myctophidae,ceratoscopelus,warmingii,31.3416666667,-76.3416666667,,,,,,,,,,,,1,?,?
VTO:0007671,Leptodactylus melanonotus,leptodactylus,melanonotus,2b7a5783-c7b7-47f8-8062-f6135e30f170,leptodactylidae,leptodactylus,melanonotus,16.19,-92.63,?,1,1,?,?,?,?,?,?,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,2b7b066c-f6c1-4b4a-9067-3bc9a5003aae,myctophidae,tarletonbeania,crenularis,36.7,-122.033333,,,,,,,,,,,,1,?,?
VTO:0057444,Tarletonbeania crenularis,tarletonbeania,crenularis,2b7b066c-f6c1-4b4a-9067-3bc9a5003aae,myctophidae,tarletonbeania,crenularis,36.7,-122.033333,,,,,,,,,,,,1,1,?
VTO:0043259,Carangidae,carangidae,,2b7d1021-a14e-44e3-ac0b-44cde585fa93,carangidae,caranx,sexfasciatus,12.338403,121.086855,,,,,,,,,,,,0 and 1,1,0
VTO:0040292,Semotilus atromaculatus,semotilus,atromaculatus,2b7dc4db-b73e-43e2-a0b4-de0f082416dc,cyprinidae,semotilus,atromaculatus,41.3836,-81.5117,,,,,,,,,,,,1,1,?
VTO:0009815,Myotis lucifugus,myotis,lucifugus,2b7de6d9-9e65-4657-9734-3b05860e05f0,vespertilionidae,myotis,lucifugus,47.45580962262319,-88.0779048660605,1,1,1,1,1,1,?,?,?,?,?,,,
VTO:0004629,Arthroleptis poecilonotus,arthroleptis,poecilonotus,2b7f7542-3cef-4ddc-bb99-2dd75c51d02d,arthroleptidae,arthroleptis,poecilonotus,6.36724,-1.03301,1,1,?,?,?,?,?,1,1,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,2b7fd628-eb96-4531-9682-5f908eed8c32,myctophidae,myctophum,aurolaternatum,8.8666667,-97.9,,,,,,,,,,,,1,?,?
VTO:0052741,Cottidae,cottidae,,2b80264b-8b60-4d8a-aff9-72c5b875d26f,cottidae,myoxocephalus,,58.2191667,-153.9166667,,,,,,,,,,,,0 and 1,1,0
VTO:0042036,Monacanthus ciliatus,monacanthus,ciliatus,2b807af9-087c-4ed8-a2f7-0dbec2495628,monacanthidae,monacanthus,ciliatus,9.39944,-79.836433,,,,,,,,,,,,1,?,?
VTO:0042001,Monacanthidae,monacanthidae,,2b807af9-087c-4ed8-a2f7-0dbec2495628,monacanthidae,monacanthus,ciliatus,9.39944,-79.836433,,,,,,,,,,,,0,1,0
VTO:0034944,Anchoa compressa,anchoa,compressa,2b81c3d0-66dc-4f8d-be71-7d9851e028d6,engraulidae,anchoa,compressa,33.23552,-117.408316,,,,,,,,,,,,1,1,?
VTO:0056956,Aphredoderus sayanus,aphredoderus,sayanus,2b831b69-d2e0-4da7-9fe7-625dfbbd70ea,aphredoderidae,aphredoderus,sayanus,30.50333,-94.68806,,,,,,,,,,,,1,?,?
VTO:0041475,Minytrema melanops,minytrema,melanops,2b8333f4-b558-44c0-86eb-4a8c564449fe,catostomidae,minytrema,melanops,30.715987,-87.30416,,,,,,,,,,,,1,?,?
VTO:0039316,Pteronotropis hypselopterus,pteronotropis,hypselopterus,2b8336ca-3691-4f26-a375-9faaad421879,cyprinidae,pteronotropis,hypselopterus,30.52061,-86.461578,,,,,,,,,,,,1,1,?
VTO:0058379,Platytroctidae,platytroctidae,,2b8626f1-6e43-4e0f-a060-520545fd1e77,platytroctidae,sagamichthys,abei,33.2027778,-118.5041667,,,,,,,,,,,,0 and 1,1,0
VTO:0057869,Stomiidae,stomiidae,,2b875799-90d0-4dad-a672-3c688e5dd952,stomiidae,leptostomias,bilobatus,16.9166666667,-62.71666666,,,,,,,,,,,,1,0 and 1,?
VTO:0054160,Fundulidae,fundulidae,,2b87f044-a5d6-4563-835d-116133f3507d,fundulidae,,,29.468,-91.318,,,,,,,,,,,,?,1,?
VTO:0061198,Doumea chappuisi,doumea,chappuisi,2b88eb18-c6ec-4fa3-908b-86646e812ff9,amphiliidae,doumea,chappuisi,8.7204,-9.52436,,,,,,,,,,,,1,?,?
VTO:0035591,Amphiliidae,amphiliidae,,2b88eb18-c6ec-4fa3-908b-86646e812ff9,amphiliidae,doumea,chappuisi,8.7204,-9.52436,,,,,,,,,,,,?,1,?
VTO:0057324,Myctophidae,myctophidae,,2b8afdb3-8b5d-4a15-b94f-c994209ea1b4,myctophidae,lepidophanes,gaussi,31.5916666667,-76.725,,,,,,,,,,,,1,?,?
VTO:0041850,Tetraodontidae,tetraodontidae,,2b8c0133-2130-4146-92c4-3e64cd27ab40,tetraodontidae,sphoeroides,annulatus,-0.2713889,-91.3780556,,,,,,,,,,,,0 and 1,1,0
VTO:0054207,Poeciliidae,poeciliidae,,2b8dc7f1-3c41-4108-8140-fafbad076f7d,poeciliidae,poecilia,sphenops,15.692882,-86.504418,,,,,,,,,,,,?,1,?
VTO:0052741,Cottidae,cottidae,,2b8f3fb8-3645-472e-86d9-bfc21a283d87,cottidae,cottus,aleuticus,46.3713889,-123.7661111,,,,,,,,,,,,0 and 1,1,0
VTO:0057324,Myctophidae,myctophidae,,2b90a79e-7657-444d-a385-ca37d0e4562b,myctophidae,myctophum,aurolaternatum,5.8,-77.65,,,,,,,,,,,,1,?,?
VTO:0057540,Alepisauridae,alepisauridae,,2b90f6b1-6353-4dcd-be52-5dc27248ef10,alepisauridae,alepisaurus,,40.2416666667,-63.475,,,,,,,,,,,,1,1,?
