 "matrix_taxon" , "vto" , "vto_label" , "collection" , "catNum" ,
 "Engraulis encrasicolus" , "http://purl.obolibrary.org/obo/VTO_0034883" , "Engraulis encrasicolus" , "KU" , "19941" ,
 "Engraulis ringens" , "http://purl.obolibrary.org/obo/VTO_0034884" , "Engraulis ringens" , "KU" , "19347" ,
 "Engraulis ringens" , "http://purl.obolibrary.org/obo/VTO_0034884" , "Engraulis ringens" , "KU" , "19348" ,
 "Anchoa mitchelli" , "http://purl.obolibrary.org/obo/VTO_0034951" , "Anchoa mitchilli" , "KU" , "7494" ,
 "Anchoa mitchelli" , "http://purl.obolibrary.org/obo/VTO_0034951" , "Anchoa mitchilli" , "KU" , "17183" ,
 "Auchenipterichthys thoracatus" , "http://purl.obolibrary.org/obo/VTO_0035049" , "Auchenipterichthys thoracatus" , "MBUCV" , "V-s/n" ,
 "Centromochlus heckelii" , "http://purl.obolibrary.org/obo/VTO_0035023" , "Centromochlus heckelii" , "MCNG" , "23921" ,
 "Brevoortia tyrannus" , "http://purl.obolibrary.org/obo/VTO_0034692" , "Brevoortia tyrannus" , "MCZ" , "52351" ,
 "Gonorynchus greyi" , "http://purl.obolibrary.org/obo/VTO_0034965" , "Gonorynchus greyi" , "MCZ" , "8441" ,
 "Tatia intermedia" , "http://purl.obolibrary.org/obo/VTO_0035028" , "Tatia intermedia" , "MNRJ" , "12134" ,
 "Megalops cyprinoides" , "http://purl.obolibrary.org/obo/VTO_0033944" , "Megalops cyprinoides" , "MZB" , "3920" ,
 "Chirocentrus dorab" , "http://purl.obolibrary.org/obo/VTO_0034549" , "Chirocentrus dorab" , "MZUSP" , "62467" ,
 "Sardinella maderensis" , "http://purl.obolibrary.org/obo/VTO_0034591" , "Sardinella maderensis" , "MZUSP" , "37382" ,
 "Harengula jaguana" , "http://purl.obolibrary.org/obo/VTO_0034614" , "Harengula jaguana" , "MZUSP" , "11269" ,
 "Harengula jaguana" , "http://purl.obolibrary.org/obo/VTO_0034614" , "Harengula jaguana" , "MZUSP" , "10791" ,
 "Ophistonema oglinum" , "http://purl.obolibrary.org/obo/VTO_0034620" , "Opisthonema oglinum" , "MZUSP" , "10844" ,
 "Ophistonema oglinum" , "http://purl.obolibrary.org/obo/VTO_0034620" , "Opisthonema oglinum" , "MZUSP" , "10835" ,
 "Etrumeus teres" , "http://purl.obolibrary.org/obo/VTO_0034738" , "Etrumeus teres" , "MZUSP" , "62469" ,
 "Engraulis anchoita" , "http://purl.obolibrary.org/obo/VTO_0034882" , "Engraulis anchoita" , "MZUSP" , "18393" ,
 "Centromochlus heckelii" , "http://purl.obolibrary.org/obo/VTO_0035023" , "Centromochlus heckelii" , "MZUSP" , "48910" ,
 "Centromochlus heckelii" , "http://purl.obolibrary.org/obo/VTO_0035023" , "Centromochlus heckelii" , "MZUSP" , "uncatalogued" ,
 "Centromochlus heckelii" , "http://purl.obolibrary.org/obo/VTO_0035023" , "Centromochlus heckelii" , "MZUSP" , "44128" ,
 "Centromochlus heckelii" , "http://purl.obolibrary.org/obo/VTO_0035023" , "Centromochlus heckelii" , "MZUSP" , "44129" ,
 "Centromochlus heckelii" , "http://purl.obolibrary.org/obo/VTO_0035023" , "Centromochlus heckelii" , "MZUSP" , "8336" ,
 "Tatia intermedia" , "http://purl.obolibrary.org/obo/VTO_0035028" , "Tatia intermedia" , "MZUSP" , "47503" ,
 "Tatia intermedia" , "http://purl.obolibrary.org/obo/VTO_0035028" , "Tatia intermedia" , "MZUSP" , "47504" ,
 "Tatia intermedia" , "http://purl.obolibrary.org/obo/VTO_0035028" , "Tatia intermedia" , "RMNH" , "28656" ,
 "Elops affinis" , "http://purl.obolibrary.org/obo/VTO_0033940" , "Elops affinis" , "SIO" , "69-187" ,
 "Gonorynchus greyi" , "http://purl.obolibrary.org/obo/VTO_0034965" , "Gonorynchus greyi" , "SU" , "09178" ,
 "Gonorynchus greyi" , "http://purl.obolibrary.org/obo/VTO_0034965" , "Gonorynchus greyi" , "SU" , "20781" ,
 "Gonorynchus greyi" , "http://purl.obolibrary.org/obo/VTO_0034965" , "Gonorynchus greyi" , "SU" , "31874" ,
 "Mystus macropterus" , "http://purl.obolibrary.org/obo/VTO_0035078" , "Hemibagrus macropterus" , "SU" , "32472" ,
 "Megalops cyprinoides" , "http://purl.obolibrary.org/obo/VTO_0033944" , "Megalops cyprinoides" , "USNM" , "199836" ,
 "Megalops cyprinoides" , "http://purl.obolibrary.org/obo/VTO_0033944" , "Megalops cyprinoides" , "USNM" , "173576" ,
 "Megalops cyprinoides" , "http://purl.obolibrary.org/obo/VTO_0033944" , "Megalops cyprinoides" , "USNM" , "173578" ,
 "Megalops cyprinoides" , "http://purl.obolibrary.org/obo/VTO_0033944" , "Megalops cyprinoides" , "USNM" , "173580" ,
 "Chirocentrus dorab" , "http://purl.obolibrary.org/obo/VTO_0034549" , "Chirocentrus dorab" , "USNM" , "283241" ,
 "Chirocentrus dorab" , "http://purl.obolibrary.org/obo/VTO_0034549" , "Chirocentrus dorab" , "USNM" , "359341" ,
 "Sprattus sprattus" , "http://purl.obolibrary.org/obo/VTO_0034566" , "Sprattus sprattus" , "USNM" , "190172" ,
 "Sardinella maderensis" , "http://purl.obolibrary.org/obo/VTO_0034591" , "Sardinella maderensis" , "USNM" , "198869" ,
 "Sardinella aurita" , "http://purl.obolibrary.org/obo/VTO_0034597" , "Sardinella aurita" , "USNM" , "217827" ,
 "Harengula pensacolae" , "http://purl.obolibrary.org/obo/VTO_0034614" , "Harengula jaguana" , "USNM" , "221203" ,
 "Harengula pensacole" , "http://purl.obolibrary.org/obo/VTO_0034614" , "Harengula jaguana" , "USNM" , "272649" ,
 "Harengula pensacole" , "http://purl.obolibrary.org/obo/VTO_0034614" , "Harengula jaguana" , "USNM" , "272653" ,
 "Harengula pensacole" , "http://purl.obolibrary.org/obo/VTO_0034614" , "Harengula jaguana" , "USNM" , "123707" ,
 "Jenkinsia lamprotaenia" , "http://purl.obolibrary.org/obo/VTO_0034723" , "Jenkinsia lamprotaenia" , "USNM" , "319172" ,
 "Etrumeus teres" , "http://purl.obolibrary.org/obo/VTO_0034738" , "Etrumeus teres" , "USNM" , "188950" ,
 "Etrumeus sardina" , "http://purl.obolibrary.org/obo/VTO_0034738" , "Etrumeus teres" , "USNM" , "188950" ,
 "Etrumeus sardina" , "http://purl.obolibrary.org/obo/VTO_0034738" , "Etrumeus teres" , "USNM" , "188934" ,
 "Engraulis mordax" , "http://purl.obolibrary.org/obo/VTO_0034886" , "Engraulis mordax" , "USNM" , "119813" ,
 "Gonorynchus abbreviatus" , "http://purl.obolibrary.org/obo/VTO_0034963" , "Gonorynchus abbreviatus" , "USNM" , "363321" ,
 "Engraulis meletta" , "http://purl.obolibrary.org/obo/VTO_0034883" , "Engraulis encrasicolus" , "ZMB" , "3859" ,
 "Engraulis ringens" , "http://purl.obolibrary.org/obo/VTO_0034884" , "Engraulis ringens" , "PC" , "uncat" ,
 "Pseudobagrus taeniatus" , "http://purl.obolibrary.org/obo/VTO_0035101" , "Pseudobagrus taeniatus" , "AMNH" , "11086" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "AMNH" , "uncat." ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "AMNH" , "43419" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "AMNH" , "21772" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "AMNH" , "uncat." ,
 "Cranoglanis sinensis" , "http://purl.obolibrary.org/obo/VTO_0035547" , "Cranoglanis bouderius" , "AMNH" , "94590" ,
 "Bagre marinus" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "AMNH" , "52052" ,
 "Bagre marinus" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "AMNH" , "57573" ,
 "Bagre marinus" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "AMNH" , "90649" ,
 "Parasilurus cochinchinensis" , "http://purl.obolibrary.org/obo/VTO_0036152" , "Pterocryptis cochinchinensis" , "AMNH" , "12142" ,
 "Parasilurus cochinchinensis" , "http://purl.obolibrary.org/obo/VTO_0036152" , "Pterocryptis cochinchinensis" , "AMNH" , "10404" ,
 "Noturus flavus" , "http://purl.obolibrary.org/obo/VTO_0036263" , "Noturus flavus" , "AMNH" , "27273" ,
 "Noturus flavus" , "http://purl.obolibrary.org/obo/VTO_0036263" , "Noturus flavus" , "AMNH" , "22276" ,
 "Ictalurus melas" , "http://purl.obolibrary.org/obo/VTO_0036272" , "Ameiurus melas" , "AMNH" , "37380" ,
 "Pseudobagrus taeniatus" , "http://purl.obolibrary.org/obo/VTO_0035101" , "Pseudobagrus taeniatus" , "BMNH" , "1873.7.30:73" ,
 "Pseudobagrus truncatus" , "http://purl.obolibrary.org/obo/VTO_0035103" , "Pseudobagrus truncatus" , "BMNH" , "1891.6.13:24" ,
 "Aorichthys seenghala" , "http://purl.obolibrary.org/obo/VTO_0035136" , "Sperata seenghala" , "BMNH" , "1860" ,
 "Aorichthys seenghala" , "http://purl.obolibrary.org/obo/VTO_0035136" , "Sperata seenghala" , "BMNH" , "1867" ,
 "Aorichthys seenghala" , "http://purl.obolibrary.org/obo/VTO_0035136" , "Sperata seenghala" , "BMNH" , "1932" ,
 "Aorichthys seenghala" , "http://purl.obolibrary.org/obo/VTO_0035136" , "Sperata seenghala" , "BMNH" , "1934.10" ,
 "Mystus cavasius" , "http://purl.obolibrary.org/obo/VTO_0035145" , "Mystus cavasius" , "BMNH" , "91.11.30" ,
 "Aelurichthys bahiensis" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "BMNH" , "1903.6.9:101" ,
 "Ompok bimaculatus" , "http://purl.obolibrary.org/obo/VTO_0036165" , "Ompok bimaculatus" , "BMNH" , "91.11.30:179" ,
 "Nematogenys inermis" , "http://purl.obolibrary.org/obo/VTO_0036174" , "Nematogenys inermis" , "BMNH" , "83.11.27:49" ,
 "Noturus flavus" , "http://purl.obolibrary.org/obo/VTO_0036263" , "Noturus flavus" , "BMNH" , "92.12.30:267" ,
 "Mystus guttatus" , "http://purl.obolibrary.org/obo/VTO_0035079" , "Hemibagrus guttatus" , "CAS" , "55554" ,
 "Mystus malabaricus" , "http://purl.obolibrary.org/obo/VTO_0035144" , "Mystus malabaricus" , "CAS" , "6184" ,
 "Nematogenys inermis" , "http://purl.obolibrary.org/obo/VTO_0036174" , "Nematogenys inermis" , "CAS" , "12692" ,
 "Nematogenys inermis" , "http://purl.obolibrary.org/obo/VTO_0036174" , "Nematogenys inermis" , "CAS" , "67501" ,
 "Galeichthys eigenmanni" , "http://purl.obolibrary.org/obo/VTO_0035841" , "Sciades seemanni" , "CAS-SU" , "12878" ,
 "Galeichthys eigenmanni" , "http://purl.obolibrary.org/obo/VTO_0035841" , "Sciades seemanni" , "CAS-SU" , "6987" ,
 "Galeichthys eigenmanni" , "http://purl.obolibrary.org/obo/VTO_0035841" , "Sciades seemanni" , "CAS-SU" , "12879" ,
 "Galeichthys eigenmanni" , "http://purl.obolibrary.org/obo/VTO_0035841" , "Sciades seemanni" , "CAS-SU" , "12880" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "FMNH" , "50068" ,
 "Corydoras paleatus" , "http://purl.obolibrary.org/obo/VTO_0035382" , "Corydoras paleatus" , "FMNH" , "69994" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "FMNH" , "54832" ,
 "Nematogenys inermis" , "http://purl.obolibrary.org/obo/VTO_0036174" , "Nematogenys inermis" , "FMNH" , "96108" ,
 "Nematogenys inermis" , "http://purl.obolibrary.org/obo/VTO_0036174" , "Nematogenys inermis" , "FMNH" , "96939" ,
 "Cathorops spp." , "http://purl.obolibrary.org/obo/VTO_0035691" , "Cathorops" , "GCRL" , "V81:17226" ,
 "Cathorops spp." , "http://purl.obolibrary.org/obo/VTO_0035691" , "Cathorops" , "GCRL" , "V79:16676" ,
 "Aelurichthys panamensis" , "http://purl.obolibrary.org/obo/VTO_0035725" , "Bagre panamensis" , "GCRL" , "V79:16523" ,
 "Aelurichthys panamensis" , "http://purl.obolibrary.org/obo/VTO_0035725" , "Bagre panamensis" , "GCRL" , "V79:16519" ,
 "Aelurichthys panamensis" , "http://purl.obolibrary.org/obo/VTO_0035725" , "Bagre panamensis" , "GCRL" , "V79:16675" ,
 "Cathorops spp." , "http://purl.obolibrary.org/obo/VTO_0035691" , "Cathorops" , "LACM" , "NH 33806-93" ,
 "Aelurichthys panamensis" , "http://purl.obolibrary.org/obo/VTO_0035725" , "Bagre panamensis" , "LACM" , "NH W55-140" ,
 "Aelurichthys panamensis" , "http://purl.obolibrary.org/obo/VTO_0035725" , "Bagre panamensis" , "LACM" , "NH 33806-127" ,
 "Nematogenys inermis" , "http://purl.obolibrary.org/obo/VTO_0036174" , "Nematogenys inermis" , "MZUSP" , "36956" ,
 "Noturus flavus" , "http://purl.obolibrary.org/obo/VTO_0036263" , "Noturus flavus" , "MZUSP" , "62603" ,
 "Mystus guttatus" , "http://purl.obolibrary.org/obo/VTO_0035079" , "Hemibagrus guttatus" , "SU" , "32536" ,
 "Mystus johorensis" , "http://purl.obolibrary.org/obo/VTO_0035081" , "Hemibagrus nemurus" , "SU" , "33026" ,
 "Mystus pahangensis" , "http://purl.obolibrary.org/obo/VTO_0035081" , "Hemibagrus nemurus" , "SU" , "33025" ,
 "Clarias gariepinus" , "http://purl.obolibrary.org/obo/VTO_0035533" , "Clarias gariepinus" , "UMMZ" , "200294" ,
 "Aelurichthys panamensis" , "http://purl.obolibrary.org/obo/VTO_0035725" , "Bagre panamensis" , "UMMZ" , "177343-S" ,
 "Noturus flavus" , "http://purl.obolibrary.org/obo/VTO_0036263" , "Noturus flavus" , "UMMZ" , "189178-S" ,
 "Noturus flavus" , "http://purl.obolibrary.org/obo/VTO_0036263" , "Noturus flavus" , "UMMZ" , "194599-S" ,
 "Clarias meladerma" , "http://purl.obolibrary.org/obo/VTO_0035520" , "Clarias meladerma" , "USNM" , "193033" ,
 "Cathorops spp." , "http://purl.obolibrary.org/obo/VTO_0035691" , "Cathorops" , "USNM" , "286395" ,
 "Cathorops spp." , "http://purl.obolibrary.org/obo/VTO_0035691" , "Cathorops" , "USNM" , "214866-214872" ,
 "Aelurichthys panamensis" , "http://purl.obolibrary.org/obo/VTO_0035725" , "Bagre panamensis" , "USNM" , "214852" ,
 "Liobagrus anguillicauda" , "http://purl.obolibrary.org/obo/VTO_0035568" , "Liobagrus anguillicauda" , "AMNH" , "10267" ,
 "Liobagrus anguillicauda" , "http://purl.obolibrary.org/obo/VTO_0035568" , "Liobagrus anguillicauda" , "AMNH" , "11069" ,
 "Bagre marinus" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "CU" , "81214" ,
 "Bagre marinus" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "CU" , "4075" ,
 "Bagre marinus" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "CU" , "79369" ,
 "Silurus cochinchinensis" , "http://purl.obolibrary.org/obo/VTO_0036152" , "Pterocryptis cochinchinensis" , "DU" , "F-909" ,
 "Ameiurus brunneus" , "http://purl.obolibrary.org/obo/VTO_0036273" , "Ameiurus brunneus" , "DU" , "F1137" ,
 "Liobagrus anguillicauda" , "http://purl.obolibrary.org/obo/VTO_0035568" , "Liobagrus anguillicauda" , "FMNH" , "14840" ,
 "Liobagrus anguillicauda" , "http://purl.obolibrary.org/obo/VTO_0035568" , "Liobagrus anguillicauda" , "FMNH" , "14841" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "INPA" , "3099" ,
 "Nematogenys inermis" , "http://purl.obolibrary.org/obo/VTO_0036174" , "Nematogenys inermis" , "IU" , "15551" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "MBUCV" , "V-14630" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "MBUCV" , "V-4084" ,
 "Pimelodella cristata" , "http://purl.obolibrary.org/obo/VTO_0035619" , "Pimelodella cristata" , "MBUCV" , "V-10672" ,
 "Pimelodella cristata" , "http://purl.obolibrary.org/obo/VTO_0035619" , "Pimelodella cristata" , "MBUCV" , "V-9886" ,
 "Bagre marinus" , "http://purl.obolibrary.org/obo/VTO_0035726" , "Bagre marinus" , "MBUCV" , "V-s/n" ,
 "Noturus flavus" , "http://purl.obolibrary.org/obo/VTO_0036263" , "Noturus flavus" , "MBUCV" , "V-10995" ,
 "Ameiurus melas" , "http://purl.obolibrary.org/obo/VTO_0036272" , "Ameiurus melas" , "MBUCV" , "V-10989" ,
 "Ameiurus brunneus" , "http://purl.obolibrary.org/obo/VTO_0036273" , "Ameiurus brunneus" , "MBUCV" , "V-s/n" ,
 "Aspidoras fuscoguttatus" , "http://purl.obolibrary.org/obo/VTO_0035205" , "Aspidoras fuscoguttatus" , "MCP" , "14253" ,
 "Aspidoras fuscoguttatus" , "http://purl.obolibrary.org/obo/VTO_0035205" , "Aspidoras fuscoguttatus" , "MCP" , "19401" ,
 "Corydoras paleatus" , "http://purl.obolibrary.org/obo/VTO_0035382" , "Corydoras paleatus" , "MCP" , "14835" ,
 "Corydoras rabauti" , "http://purl.obolibrary.org/obo/VTO_0035423" , "Corydoras rabauti" , "MCP" , "14258" ,
 "Corydoras splendens" , "http://purl.obolibrary.org/obo/VTO_0035452" , "Brochis splendens" , "MCP" , "14261" ,
 "Aspidoras fuscoguttatus" , "http://purl.obolibrary.org/obo/VTO_0035205" , "Aspidoras fuscoguttatus" , "MNRJ" , "12649" ,
 "Corydoras triseriatus" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "MNRJ" , "8608" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "MNRJ" , "5756" ,
 "Corydoras rabauti" , "http://purl.obolibrary.org/obo/VTO_0035423" , "Corydoras rabauti" , "MNRJ" , "3627" ,
 "Scleromystax barbatus I" , "http://purl.obolibrary.org/obo/VTO_0035441" , "Scleromystax barbatus" , "MNRJ" , "13723" ,
 "Scleromystax barbatus I" , "http://purl.obolibrary.org/obo/VTO_0035441" , "Scleromystax barbatus" , "MNRJ" , "14843" ,
 "Aspidoras fuscoguttatus" , "http://purl.obolibrary.org/obo/VTO_0035205" , "Aspidoras fuscoguttatus" , "MZUSP" , "35833" ,
 "Corydoras flaveolus" , "http://purl.obolibrary.org/obo/VTO_0035381" , "Corydoras flaveolus" , "MZUSP" , "47925" ,
 "Corydoras paleatus" , "http://purl.obolibrary.org/obo/VTO_0035382" , "Corydoras paleatus" , "MZUSP" , "27035" ,
 "Corydoras paleatus" , "http://purl.obolibrary.org/obo/VTO_0035382" , "Corydoras paleatus" , "MZUSP" , "41814" ,
 "Corydoras metae" , "http://purl.obolibrary.org/obo/VTO_0035386" , "Corydoras metae" , "MZUSP" , "47926" ,
 "Corydoras sodalis" , "http://purl.obolibrary.org/obo/VTO_0035388" , "Corydoras sodalis" , "MZUSP" , "26817" ,
 "Corydoras rabauti" , "http://purl.obolibrary.org/obo/VTO_0035423" , "Corydoras rabauti" , "MZUSP" , "15300" ,
 "Corydoras splendens" , "http://purl.obolibrary.org/obo/VTO_0035452" , "Brochis splendens" , "MZUSP" , "30859" ,
 "Corydoras splendens" , "http://purl.obolibrary.org/obo/VTO_0035452" , "Brochis splendens" , "MZUSP" , "42218" ,
 "Corydoras metae" , "http://purl.obolibrary.org/obo/VTO_0035386" , "Corydoras metae" , "NRM" , "27873" ,
 "Corydoras splendens" , "http://purl.obolibrary.org/obo/VTO_0035452" , "Brochis splendens" , "NRM" , "13431" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "0018" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "0522" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "0851" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "1201" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "1306" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "1908" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "1993" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "2002" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "2014" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "3168" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "3535" ,
 "Callichthys callichthys" , "http://purl.obolibrary.org/obo/VTO_0035201" , "Callichthys callichthys" , "UFRJ" , "3636" ,
 "Aspidoras poecilus" , "http://purl.obolibrary.org/obo/VTO_0035206" , "Aspidoras poecilus" , "UFRJ" , "1473" ,
 "Aspidoras poecilus" , "http://purl.obolibrary.org/obo/VTO_0035206" , "Aspidoras poecilus" , "UFRJ" , "1693" ,
 "Aspidoras poecilus" , "http://purl.obolibrary.org/obo/VTO_0035206" , "Aspidoras poecilus" , "UFRJ" , "1818" ,
 "Aspidoras poecilus" , "http://purl.obolibrary.org/obo/VTO_0035206" , "Aspidoras poecilus" , "UFRJ" , "1823" ,
 "Aspidoras poecilus" , "http://purl.obolibrary.org/obo/VTO_0035206" , "Aspidoras poecilus" , "UFRJ" , "1925" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "0025" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "0031" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "0520" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "0565" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "0924" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "0928" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "1085" ,
 "Corydoras nattereri" , "http://purl.obolibrary.org/obo/VTO_0035383" , "Corydoras nattereri" , "UFRJ" , "3692" ,
 "Corydoras ehrhardti" , "http://purl.obolibrary.org/obo/VTO_0035384" , "Corydoras ehrhardti" , "UFRJ" , "2251" ,
 "Corydoras ehrhardti" , "http://purl.obolibrary.org/obo/VTO_0035384" , "Corydoras ehrhardti" , "UFRJ" , "3662" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "UFRJ" , "0095" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "UFRJ" , "0605" ,
 "Corydoras aeneus" , "http://purl.obolibrary.org/obo/VTO_0035385" , "Corydoras aeneus" , "UFRJ" , "3017" ,
